k1 k2 k3
6.352016924345993409e-02 -1.159162819787382115e-02 2.380629772477799166e-03
6.383461803733112006e-02 -1.137594843156099211e-02 2.585707947168808252e-03
6.391560093812592713e-02 -1.181586266327255830e-02 1.395496701710019494e-03
6.315020215309938290e-02 -1.043680885595721364e-02 2.217455530296466581e-03
6.362548532277742530e-02 -1.135473321533894686e-02 1.509925132430686712e-03
6.399724353315461300e-02 -1.245078220757406262e-02 4.518672153456665397e-04
6.369242982211928417e-02 -1.175213484650342033e-02 5.091246005063651547e-03
6.309227773460257538e-02 -1.132362131535523397e-02 2.755858623917514794e-03
6.164558186659993555e-02 -1.073356086144633403e-02 3.253819942967250967e-03
6.318024173483724470e-02 -1.320205039157243410e-02 3.284621889210345702e-03
6.290603003576847319e-02 -1.210355899318366069e-02 2.019753180594552333e-03
6.237192104246169766e-02 -1.103671258648125653e-02 2.295509174884149961e-03
6.342655713389866445e-02 -9.632078629633195055e-03 2.524177478852987488e-03
6.418169182245636595e-02 -1.010502673539818985e-02 2.853452218191554479e-03
6.470800187505768020e-02 -1.121168582498158206e-02 1.319437247964724835e-03
6.407275841219661761e-02 -1.143300557776993909e-02 2.617883206444071575e-03
6.370932457444697383e-02 -1.050389261502432392e-02 2.499919926857524510e-03
6.437584713091359934e-02 -9.442851046129324688e-03 9.649462504541378438e-04
6.315507115129653792e-02 -1.170299101022728716e-02 1.703760839813633909e-03
6.465670912665880121e-02 -1.073707516906832748e-02 2.386633303477297963e-03
6.461649923429990672e-02 -8.628206117643907880e-03 1.094699849174915474e-03
6.302833012769679111e-02 -1.125009463989395941e-02 2.038886827368829868e-03
6.457077229948288144e-02 -1.036181042891298754e-02 2.481842991629984452e-03
6.305481570559642868e-02 -1.248963103494035720e-02 2.503173869455949108e-03
6.339448188863419653e-02 -1.021702597585091854e-02 1.343427641466818367e-03
6.367093758498262868e-02 -1.237687861806192891e-02 2.620365868225935091e-03
6.544603771790105662e-02 -1.079190848624335397e-02 4.308967543148647938e-03
6.386340677018118028e-02 -1.009488101420688566e-02 3.083293052711377769e-03
6.189562098967305026e-02 -1.228069075515517139e-02 1.397368804301121759e-03
6.464583212829286274e-02 -9.470195435763772984e-03 2.512972527194179406e-03
6.443110823364331385e-02 -1.211556301895250209e-02 2.865699242723507290e-03
6.263885633140162112e-02 -1.097281831273871910e-02 4.228273040613753087e-03
6.292812851855375533e-02 -1.116908173649824865e-02 3.119384943989444992e-03
6.508870216974335654e-02 -8.957619408644451608e-03 2.908708441005589118e-03
6.187225545669014504e-02 -1.047172546198174570e-02 3.953017442712508656e-03
6.296019129697219552e-02 -1.016378522369133786e-02 2.577041967987137028e-03
6.486412314639297683e-02 -9.857640799020211952e-03 3.121851627671173857e-03
6.466640563871836611e-02 -8.544085312506805030e-03 3.233498443351523477e-03
6.382253147784308633e-02 -1.155549099881597597e-02 2.140601143963888342e-03
6.435331433156468717e-02 -1.033408421591605619e-02 1.450683991273418738e-03
6.384827828339045830e-02 -1.193482335666266880e-02 3.572082072873364322e-03
6.190119155284187769e-02 -1.060952702328009367e-02 3.491712711514383116e-03
6.449711605472965847e-02 -1.014733382853574839e-02 2.185043512216516826e-03
6.415470071067527758e-02 -9.200178861226898652e-03 4.309569076952457500e-03
6.379511741144822112e-02 -9.545792180105774904e-03 2.441138155898331386e-03
6.390039864078264631e-02 -1.108378771444348820e-02 1.616589831604620109e-03
6.205343825508408129e-02 -1.365446136772459351e-02 3.315623132925063499e-03
6.518098525305554558e-02 -1.075757869382940046e-02 1.558108056124815621e-03
6.271788013040535681e-02 -8.961917309742786775e-03 3.376346894864518111e-03
6.309253445628137946e-02 -1.238335054447090022e-02 1.633743712838781059e-03
6.571049780085591596e-02 -1.080417058723966151e-02 8.909218054466983006e-04
6.286915186868832772e-02 -1.157734545494368272e-02 1.949059721196855222e-03
6.260129712582124251e-02 -1.136307949072876133e-02 3.226172790074394170e-03
6.483639181903030901e-02 -9.705650415732305913e-03 3.401783524196705377e-03
6.398691752052862447e-02 -1.121326310233303203e-02 3.457373702596966414e-04
6.452890474219616368e-02 -1.083924281514395127e-02 1.322336811971386306e-03
6.283412394576534665e-02 -1.274027498992465202e-02 8.232417133953590094e-04
6.275972061394766155e-02 -1.053793445548693863e-02 2.996302660919922256e-03
6.292193123512765385e-02 -1.139213802539165710e-02 5.342157817795206709e-03
6.543722934649651157e-02 -9.362086308566552884e-03 3.238604539409967176e-03
6.375962557089029370e-02 -1.109068275701860506e-02 2.821853646274991023e-03
6.553279129629668853e-02 -9.273848417031146929e-03 2.099830264708280048e-03
6.424175353621386364e-02 -1.125375080810792072e-02 1.037097596930158794e-03
6.399972207545476244e-02 -1.174800289851751778e-02 2.493500929656972120e-03
6.354413190468027883e-02 -1.105472518688191408e-02 2.331556962487324469e-03
6.334346283580097325e-02 -1.144267523818078003e-02 2.983966373801119620e-03
6.518940613672641327e-02 -1.180544782053442876e-02 2.383159995014455523e-03
6.318636860847789971e-02 -1.088712274970969618e-02 2.516311351365790872e-03
6.320205723847913126e-02 -8.863791587917321801e-03 3.630969030565880939e-03
6.553781756593918262e-02 -8.421745768528582365e-03 1.944331542311952821e-03
6.422942051652366646e-02 -1.063391563774171433e-02 3.447792987446796076e-03
6.388024892524932219e-02 -9.205529189742364671e-03 4.370376258002697800e-03
6.353149901369412045e-02 -1.150284267910732516e-02 2.179712410374137765e-03
6.150380454789372564e-02 -1.222046444100302609e-02 2.902949702559859402e-03
6.255480976684910099e-02 -1.089324790437054546e-02 3.913816957443347344e-03
6.467838835438216583e-02 -1.209392873456230366e-02 -1.773391059898127287e-04
6.369014987980217701e-02 -1.049042608385578057e-02 1.024694505843970482e-03
6.415700745453006837e-02 -9.180730269766373963e-03 2.294216885698197039e-03
6.257377904129868273e-02 -8.404604349978250788e-03 1.280540721040890340e-03
6.439212459811791134e-02 -1.074047371515479687e-02 2.399377121124215972e-03
6.344715161683484039e-02 -1.170478399847987849e-02 1.941320532903814677e-03
6.189407511989505895e-02 -1.085904200146828313e-02 4.156401552437155589e-04
6.335562495751559386e-02 -9.758569575258474460e-03 2.639560391943948647e-03
6.325137285298756962e-02 -1.010701597238260196e-02 2.868153564789893695e-03
6.218762163983945768e-02 -1.095761825830798841e-02 2.168128306563238406e-03
6.324629856960248264e-02 -1.097879624656830644e-02 3.439121153347504678e-03
6.402850338781751471e-02 -1.200011120587751723e-02 2.215639831089605272e-03
6.503948112614391097e-02 -9.493096997415836902e-03 1.469053294798711162e-03
6.439188269474818704e-02 -9.968645948867621565e-03 2.417152006583739299e-03
6.289671155867740393e-02 -1.140846864556287199e-02 4.140528857361602810e-03
6.202271988586000040e-02 -1.214561428574884028e-02 1.452887863810592428e-03
6.378356661718495579e-02 -1.165611980630601452e-02 2.699031250325931164e-03
6.291502334294621357e-02 -1.017773167151424241e-02 2.767331351662294381e-03
6.388196287319411470e-02 -1.027273694133729043e-02 4.147418957375206827e-03
6.452890474219616368e-02 -1.083924281514395127e-02 1.322336811971386306e-03
6.447905432192979625e-02 -8.988526447534783692e-03 2.500648907842004109e-03
6.448079167099315945e-02 -1.179442182212828150e-02 2.286979303158520604e-04
6.315601757475325373e-02 -1.086328287415641580e-02 3.048917521986063695e-03
6.541419613677892930e-02 -1.217793493448374176e-02 2.543516591648281588e-03
6.388856739325085576e-02 -7.563911133806472398e-03 5.021449261412680443e-03
6.597295308260570090e-02 -9.514438441987474460e-03 4.660680662304295119e-03
6.349854119617559522e-02 -1.058105329041146569e-02 3.325213969163590133e-03
6.442410904369313962e-02 -8.879764808783080499e-03 3.511394647361582022e-03
6.513485111369313185e-02 -1.180792307503752969e-02 2.759957307978483376e-03
6.539036628224767500e-02 -1.040971545888721983e-02 3.227516397343532795e-03
6.148794412240532470e-02 -1.256699320838114420e-02 2.399011909661824538e-03
6.279822773749982323e-02 -1.074633449296143184e-02 1.224202361818943485e-03
6.432262812033337496e-02 -1.137659669674923046e-02 1.208583741944685430e-03
6.405796094070767555e-02 -1.021956942083693254e-02 1.086692021282531506e-03
6.161915631844097629e-02 -8.997892974411891842e-03 4.161431258981024284e-03
6.231279162385941484e-02 -1.110652494644558119e-02 2.267822067385225071e-03
6.323462924591949363e-02 -9.262004941475596165e-03 2.438311685032792941e-03
6.448564240222792732e-02 -8.605983792287913436e-03 4.557950748385095063e-03
6.386736663522321611e-02 -1.035055760080139109e-02 3.233280426410717334e-03
6.204225166203866659e-02 -1.139031574717283557e-02 2.797868549490156731e-03
6.205806189563184416e-02 -1.223105838751380181e-02 3.230976681658420668e-03
6.432045514226247818e-02 -1.079098571834299913e-02 3.914390026343556039e-03
6.333415293386210343e-02 -1.004311838068505658e-02 2.644157530489923968e-03
6.275688686675989780e-02 -1.021118647528622414e-02 1.332183021954549962e-03
6.630043174216887492e-02 -9.840560131511535968e-03 3.253938771371811534e-03
6.093730669407762535e-02 -1.298342685565066768e-02 2.966762417927662487e-03
6.453517182617188319e-02 -1.136127503021597263e-02 3.283386570379603908e-03
6.404015941906832099e-02 -1.010287226893752388e-02 1.631874178613129667e-03
6.503351615387573115e-02 -9.571864210456887401e-03 1.494448914562934716e-03
6.421627483149919269e-02 -1.162537127794802116e-02 1.753299533484908856e-03
6.402565314014257991e-02 -9.271084550216274200e-03 3.914670711012410709e-03
6.263958785416931518e-02 -1.139379047369162845e-02 2.430001782851978764e-03
6.421697852721724997e-02 -1.213367659520055153e-02 1.986584920839057355e-03
6.398691752052862447e-02 -1.121326310233303203e-02 3.457373702596966414e-04
6.421051371270247721e-02 -1.086743817630006492e-02 2.595419413896599137e-03
6.249472383882817561e-02 -1.061356014834229089e-02 3.002614220389679400e-03
6.210108740853292897e-02 -1.105089667200634396e-02 1.280561602178376113e-03
6.167649913518311044e-02 -1.114450964742089156e-02 4.064659526709979431e-03
6.349465943895735154e-02 -1.135844408328670618e-02 4.104051753983539719e-03
6.401680492470335215e-02 -1.160972797110711163e-02 2.702996165944784868e-03
6.502817544488787016e-02 -1.070827443205686624e-02 2.346639814229070642e-03
6.357299531939850090e-02 -9.693620510652048439e-03 2.562327063796582260e-03
6.513485111369313185e-02 -1.180792307503752969e-02 2.759957307978483376e-03
6.294393197966260955e-02 -9.732529077639023862e-03 3.752163843864092518e-03
6.426357784086123015e-02 -1.118862902759834577e-02 3.113391326259609682e-03
6.319264035832095061e-02 -1.208811143374827202e-02 2.694028833041400839e-03
6.451264880384635636e-02 -1.150777119098397860e-02 2.669732893161996801e-03
6.264948817923055024e-02 -9.369423362719619952e-03 4.999705788270428219e-03
6.603277762144169061e-02 -1.161359381441454119e-02 1.339523400954750754e-03
6.448543557529251569e-02 -1.054299917783800555e-02 3.236698588048286807e-03
6.368802849648316777e-02 -1.050246220729776636e-02 2.056570030361970502e-03
6.533400032293223969e-02 -8.500976569036061692e-03 3.309465657113833115e-03
6.436197560690190556e-02 -1.128144653552883014e-02 2.940601624053365559e-03
6.517600839010656566e-02 -1.151224627977670556e-02 1.901672851102320649e-03
6.309390984425783389e-02 -1.248177202953222598e-02 1.832573377029272921e-03
6.464583212829286274e-02 -9.470195435763772984e-03 2.512972527194179406e-03
6.198777646779757289e-02 -1.136079000398064476e-02 2.052382515406778185e-03
6.477425405625353294e-02 -1.039714492962832970e-02 1.993310730493288996e-03
6.398108499464180698e-02 -1.140367572103498373e-02 3.025369296743435354e-03
6.327971298634305075e-02 -1.187523571101338493e-02 -1.006449406232151622e-04
6.415470071067527758e-02 -9.200178861226898652e-03 4.309569076952457500e-03
6.311372620637997755e-02 -1.148259431670251018e-02 2.168907370571376836e-03
6.426790954303962522e-02 -1.049310914988058063e-02 1.313844419221402160e-03
6.363257928288709731e-02 -1.187507483217627169e-02 3.077207835319145657e-03
6.355503805928647276e-02 -1.112738046080755105e-02 3.619443118708390306e-03
6.458670671838487309e-02 -1.042245134899122405e-02 3.301065536269034983e-03
6.472069539039582153e-02 -1.034465238460739733e-02 2.795641081465655153e-03
6.040803384995868663e-02 -1.030752918305322119e-02 2.161651790498569925e-03
6.326549283926832801e-02 -9.789150728867282436e-03 3.582308199554740114e-03
6.421627483149919269e-02 -1.162537127794802116e-02 1.753299533484908856e-03
6.413329784928620270e-02 -1.048661359741545618e-02 2.919783517893986824e-03
6.415998773508380104e-02 -1.155822027784900174e-02 3.115596128017011912e-03
6.425397742345437258e-02 -1.022782913733116805e-02 1.433534495875826709e-03
6.225568916370655126e-02 -1.011360140754143100e-02 4.032475895241208197e-03
6.486992900831795028e-02 -1.098183222675419568e-02 4.180184832508995751e-03
6.317686977744971233e-02 -1.173840042803503403e-02 1.688199403694731759e-03
6.487277619483042268e-02 -7.537949755310427435e-03 1.507877571943969097e-03
6.465431289221720834e-02 -1.159087836550670714e-02 2.222528122487937852e-03
6.318708798750927169e-02 -1.093086327371871336e-02 3.583432823143078982e-03
6.414987073293740294e-02 -9.818294784094988570e-03 3.453262236410153951e-03
6.430491952509062581e-02 -1.107740822277167303e-02 2.760844337049192521e-03
6.437759306073007060e-02 -1.006156119365027302e-02 2.340921778913249152e-03
6.306503426702797510e-02 -1.381650156086325354e-02 1.868791655295104492e-03
6.361012294002735268e-02 -1.085709189504299732e-02 1.773272619481264245e-03
6.386335251525573908e-02 -1.017592834552134839e-02 4.314767629729182596e-03
6.642892937414349164e-02 -9.570241242936997073e-03 3.462778314427802928e-03
6.476110681825558713e-02 -1.174445621149032559e-02 1.719201209963938659e-03
6.407923812011148690e-02 -1.118042233068768099e-02 2.824334726768948367e-03
6.397627204480046959e-02 -1.134755268351952950e-02 2.036331918549100228e-03
6.290322423732366830e-02 -1.119450719083162071e-02 -3.424007611257107175e-04
6.456609296527490716e-02 -1.268035067519483750e-02 4.619401263452199702e-04
6.402879532029612242e-02 -1.153396321445004924e-02 3.904084904195609385e-03
6.395516680343410476e-02 -1.085049540213475772e-02 7.883246002230864802e-04
6.312433802987749143e-02 -1.127300937571903972e-02 1.923933456127485675e-03
6.415960687269947615e-02 -1.093908550633032606e-02 2.625846249884086769e-03
6.372908236050342512e-02 -1.041281059642348850e-02 3.383325912642148880e-03
6.510731407700437456e-02 -1.141924601350259583e-02 3.007710036791205743e-03
6.339448188863419653e-02 -1.021702597585091854e-02 1.343427641466818367e-03
6.300693921060804281e-02 -1.084511316586010687e-02 2.355084263829979041e-03
6.369917677821843038e-02 -8.865773886460745490e-03 2.119351194093344048e-03
6.397431956188051605e-02 -1.070752861458029725e-02 2.126085182535694673e-03
6.230272803184694341e-02 -1.089334250092127698e-02 2.575246784945847689e-03
6.198814432057453416e-02 -1.020537737727021665e-02 2.543361706205060635e-03
6.123411355781391285e-02 -1.144782276381892117e-02 4.231438919166635726e-03
6.386805318777127871e-02 -1.105619156832757244e-02 1.311715260431570163e-03
6.348987684542692356e-02 -9.865459338422255531e-03 3.892790926650763206e-03
6.388387213389032371e-02 -1.028236651664200807e-02 2.618087634004798159e-03
6.236170623948572578e-02 -1.137214590005598824e-02 2.062584317734234007e-03
6.569564077511336198e-02 -1.283037860467414748e-02 3.309555547179821033e-03
6.215995805519541895e-02 -1.193095282032760607e-02 1.153364805308809693e-03
6.361109403526180039e-02 -1.040803495898523501e-02 1.771378969971079687e-03
6.536136729543393087e-02 -9.257884734510821167e-03 2.453975748966136239e-03
6.396080719140526116e-02 -1.041512626915661044e-02 1.535512698235777518e-03
6.296440427044946997e-02 -9.593876494759651097e-03 3.339265810853669914e-03
6.254626235228710751e-02 -1.119471998579701921e-02 3.496175199933101996e-03
6.284182345303138129e-02 -1.040912440727181920e-02 3.623738801211334737e-03
6.300212435780111475e-02 -1.124984489248072317e-02 1.963737892221567582e-03
6.405313509529880767e-02 -1.113275809507141556e-02 2.796012232563829802e-03
6.291046580943188138e-02 -1.134555124269752413e-02 2.135061813494848471e-03
6.288752776809128364e-02 -1.164353529061387671e-02 2.360587945836406520e-03
